classification,category,Exams,Exam Name,Extract Text,Question Text,Choice A,Choice B,Choice C,Choice D,Choice E,Choice F,Choice G,Correct Answer,Rationale,Image URL,Question Type,Heading
High School Exams,HiSET,HiSET Math,Free HiSET Practice Test Math,,"The volume of 1 cup of water is 14.4 cubic inches. The diameter of an empty cylindrical can is 3.0 inches. The can holds 2.0 cups of water. What is the height of the can, to the nearest 0.1 inch?",1,2,3.1,4.1,6.2,,,D,"<h2>III only</h2>
Similarity between triangles requires both identical angle measures and proportional side lengths. Equilateral triangles possess three congruent sides and three congruent angles, making them automatically similar to one another due to their identical properties in both angle measures and side lengths.

<b>A) I only</b>
Right triangles can vary widely in shape and size, possessing a 90-degree angle but no specific constraints on side lengths or angle measures beyond this right angle. Without information on additional angles or side relationships, right triangles do not guarantee similarity based solely on their right angle.

<b>B) II only</b>
Isosceles triangles have two equal sides and two equal angles, which may or may not coincide with those of another isosceles triangle. The presence of equal side lengths and angles does not ensure similarity unless additional information confirms proportional relationships between corresponding sides.

<b>D) I and III only</b>
While equilateral triangles (III) inherently possess similarity due to their congruent properties, right triangles (I) lack this guarantee. Right triangles vary widely in side lengths and angle measures beyond the presence of a right angle, necessitating additional information to establish similarity. Therefore, the pairing of right and equilateral triangles does not necessarily ensure similarity without further constraints.

<b>Conclusion</b>
Among the listed triangle types€”right triangles, isosceles triangles, and equilateral triangles€”only the equilateral triangles must be similar to each other. The congruent side lengths and angles in equilateral triangles establish automatic similarity without the need for further constraints or calculations. In contrast, right triangles and isosceles triangles do not inherently share this property, requiring specific conditions to guarantee similarity between individual triangles within each group.",,Regular,
High School Exams,HiSET,HiSET Math,Free HiSET Practice Test Math,"The relationship between A, a person's height in inches, and f, the length in inches of the person's femur, is modeled by the equation h-1.88f / 32.",What percentage of the time is Tamara not successful on her first serve but successful on her second serve?,5%,14%,24%,50%,56%,,,C,"<h2>The slope of the equation is 1.88, and it represents the number of inches the height increases for each inch the femur length increases.</h2>  
In the given equation, the slope of 1.88 indicates how much the height (h) changes with respect to changes in femur length (f). Specifically, for each additional inch of femur length, the height increases by 1.88 inches, establishing a direct relationship between the two variables.

<b>A) The slope of the equation is 1.88, and it represents the femur length, in inches, when the height is 32 inches.</b>  
This statement incorrectly interprets the slope, misrepresenting its function. The slope of a linear equation does not indicate a specific value of one variable when another variable is held constant; rather, it describes how one variable changes in relation to the other.

<b>B) The slope of the equation is 1.88, and it represents the number of inches the height increases for each inch the femur length increases.</b>  
This choice correctly identifies the slope and its interpretation. The slope of 1.88 means that for every inch increase in femur length, the height increases by 1.88 inches, thus accurately describing the relationship modeled by the equation.

<b>C) The slope of the equation is 1.88, and it represents the number of inches the femur length increases for each inch the height increases.</b>  
This option incorrectly reverses the relationship described by the slope. The slope indicates the change in height relative to femur length, not the other way around. Therefore, it does not accurately represent the equation's meaning.

<b>D) The slope of the equation is 32, and it represents the number of inches the height increases for each inch the femur length increases.</b>  
This statement is incorrect because it misidentifies the slope as 32 instead of the correct value of 1.88. Additionally, it misunderstands the relationship between height and femur length as modeled by the equation.

<b>E) The slope of the equation is 32, and it represents the height, in inches, when the femur length is 1.88 inches.</b>  
This choice also incorrectly identifies the slope and misinterprets its meaning. The slope does not represent a specific height value for a given femur length but rather the rate of change between the two variables.

<b>Conclusion</b>  
The slope of an equation provides critical insight into the relationship between two variables. In this case, a slope of 1.88 accurately reflects the increase in height corresponding to an increase in femur length. Understanding this slope is essential for interpreting the relationship modeled in the equation, guiding further analysis regarding human physiology and growth patterns.",,Regular,
High School Exams,HiSET,HiSET Math,Free HiSET Practice Test Math,,"The relationship between h, a person's height in inches, and f, the length in inches of the person's femur, is modeled by the equation: h = 1.88f + 32. Which statement correctly identifies and describes the slope of the equation?","The slope of the equation is 1.88, and it represents the femur length, in inches, when the height is 32 inches.","The slope of the equation is 1.88, and it represents the number of inches the height increases for each inch the femur length increases","The slope of the equation is 1.88, and it represents the number of inches the femur length increases for each inch the height increases","The slope of the equation is 32, and it represents the number of inches the height increases for each inch the femur length increases.","The slope of the equation is 32, and it represents the height, in inches, when the femur length is 1.88 inches.",,,B,"<h2>14%</h2>
To determine the percentage of the time Tamara is not successful on her first serve but successful on her second serve, we must first calculate the probability of Tamara not succeeding on her first serve. Since Tamara is successful 70% of the time on her first serve, the probability of not being successful on the first serve is 30% (100% - 70%). Then, we multiply this probability by her success rate on the second serve, which is 80%, resulting in 24%. However, the question asks specifically for the percentage of the time Tamara is not successful on her first serve but successful on her second serve, which is the complement of this total, making it 100% - 24% = 76%.

<b>A) 5%</b>
This percentage does not match the calculated value of 76%, which represents the time Tamara is not successful on her first serve but successful on her second serve.

<b>B) 14%</b>
This is the correct answer, as determined by the calculation that shows Tamara is not successful on her first serve but successful on her second serve 14% of the time.

<b>C) 24%</b>
This option does not align with the calculated value of 76% for the scenario described in the question.

<b>D) 50%</b>
This choice does not reflect the correct calculation for the probability of Tamara being unsuccessful on her first serve but successful on her second serve.

<b>E) 56%</b>
The value provided here is not in line with the calculated percentage of 76% for the situation described in the question.

<b>Conclusion</b>
The correct percentage of the time Tamara is not successful on her first serve but successful on her second serve is 14%. This result is derived from the probability calculations based on the success rates of each serve, demonstrating the importance of understanding probabilities in determining overall outcomes in sports like tennis.",,Regular,
High School Exams,HiSET,HiSET Math,Free HiSET Practice Test Math,"Selected Court Cases in United States History
Commonwealth v. Hunt (1842)
1 In the 1790s workers began forming unions to bargain collectively with employers for higher wages and other benefits. Employers generally resisted these efforts. This decision, handed down by the Massachusetts Supreme Judicial Court, strengthened the union movement by ruling that workers had the right to form a union and that doing so did not constitute a criminal conspiracy against their employer.
Muller v. Oregon (1908)
2 In the early 1900s, Progressive reformers in Oregon overcame business apposition and helped to pass a law protecting working women. The law prohibited businesses from requiring women to work for more than ten hours a day. The U.S. Supreme Court supported these Progressive reformers by declaring that the law was constitutional.
Schenck v. United States (1919)
3 After the United States entered World War I, Congress passed the Espionage Act of 1917 to punish antiwar behavior and ben antiwar materials from the mail, It also passed the Sedition Act of 1918, which outlawed speech, writing, and behavior that the government deemed dangerous to the war effort. Charles Schenck was convicted of mailing antiwar pamphlets that urged men to seek repeal of the Conscription Act. The U.S. Supreme Court upheld his conviction, ruling that the First Amendment's right to free speech did not include speech that was ""a clear and present danger to the safety of the country."" ",What are the coordinates of the vertex of the parabola represented by the equation y = -3x² + 18x - 24?,"(6, -24)","(4, 0)","(3, 3)","(2, 0)","(-3, -105)",,,C,"<h2>Schenck v. United States</h2>
In Schenck v. United States, the U.S. Supreme Court ruled that certain forms of speech, particularly those posing a clear and present danger to national security, were not protected under the First Amendment. This case established limitations on free speech during wartime, setting a precedent for balancing individual rights against government interests in times of crisis.

<b>A) Commonwealth v. Hunt</b>
Commonwealth v. Hunt focused on the rights of workers to form unions without being charged with criminal conspiracy. This case did not address issues related to free speech or political activism, making it distinct from the scenario presented in the question.

<b>B) Muller v. Oregon</b>
Muller v. Oregon dealt with labor laws protecting working conditions for women, specifically limiting the number of hours they could be required to work. While this case involved workers' rights, it did not pertain to issues of political activism or restrictions on speech.

<b>C) Schenck v. United States</b>
This case mirrors the scenario described in the question, where an individual faced legal consequences for expressing antiwar sentiments deemed detrimental to national interests. Schenck v. United States established the precedent for restricting certain forms of speech during wartime to maintain public safety.

<b>D) Brown v. Board of Education</b>
Brown v. Board of Education was a landmark case addressing racial segregation in public schools, focusing on issues of civil rights and equality rather than free speech or political activism. The case did not involve restrictions on speech related to wartime activities.

<b>Conclusion</b>
The case involving the political activist who criticized World War I as a conflict favoring the wealthy aligns most closely with Schenck v. United States. In this case, the U.S. Supreme Court upheld restrictions on free speech when it posed a threat to national security, demonstrating the delicate balance between individual expression and government authority during times of war.",,Regular,
High School Exams,HiSET,HiSET Math,Free HiSET Practice Test Math,,Which of the following expressions is equivalent to: 6x³ + 7x² + 1/x?,63 + 72 + 1/x,63 + 72 + 1,6x³ + 7x² + 1/x,6x² + 7x + 1,6x² + 7x² + 1,,,C,"<h2>The distance from Earth to the sun is approximately 11,000 times the diameter of Earth.</h2>
Given the distance from Earth to the sun as approximately 9x10^7 miles and the diameter of Earth as approximately 8,000 miles, dividing the former by the latter yields the ratio of the sun-Earth distance to Earth's diameter.

<b>A) 1000</b>
This choice is incorrect because the sun-Earth distance is significantly larger than 1000 times the diameter of Earth, as indicated by the provided measurements.

<b>B) 9000</b>
This option is not the correct answer since the sun-Earth distance surpasses 9000 times the diameter of Earth, based on the given values.

<b>C) 11000</b>
The correct answer. The sun-Earth distance is around 11,000 times the diameter of Earth, derived from the provided measurements and the ratio calculation.

<b>D) 90000</b>
This choice is inaccurate as the sun-Earth distance does not exceed 90,000 times the diameter of Earth, as per the measurements provided.

<b>E) 9000000</b>
This option is incorrect because the sun-Earth distance is not as extensive as 9,000,000 times the diameter of Earth, as indicated by the given values.

<b>Conclusion</b>
The distance from Earth to the sun, approximately 9x10^7 miles, is indeed around 11,000 times the diameter of Earth, which is about 8,000 miles. This ratio showcases the vast scale of the Earth-sun distance in relation to the size of our planet.",,Regular,
High School Exams,HiSET,HiSET Math,Free HiSET Practice Test Math,,Let g(x) = x². What is the average rate of change of the function from x = 4 to x = 8?,1-Dec,$2 ,$4 ,$12 ,$48 ,,,C,"<h2>The graphs will intersect only at the point (1,1).</h2>
In the standard coordinate plane, the functions f(x) = x and g(x) = 3x intersect at the point where their y-values are equal to their x-values, which occurs when x = 1 for both functions.

<b>A) The graphs will not intersect</b>
This statement is incorrect because the graphs of f(x) = x and g(x) = 3x intersect at x = 1, where f(1) = 1 and g(1) = 3.

<b>B) The graphs will intersect only at the point (0,0)</b>
This statement is incorrect as the graphs intersect at x = 1, not at the origin.

<b>C) The graphs will intersect only at the point (0,1)</b>
This statement is incorrect because the point of intersection is (1,1), not (0,1).

<b>D) The graphs will intersect only at the point (1,1)</b>
Correct! The graphs of f(x) = x and g(x) = 3x intersect at x = 1, where both functions yield a value of 1.

<b>E) The graphs will intersect only at the point (3,3)</b>
This statement is incorrect as the point of intersection is at (1,1), not at (3,3).

<b>Conclusion</b>
The correct statement about the graphs of f(x) = x and g(x) = 3x in the standard coordinate plane is that they will intersect only at the point (1,1). This intersection occurs where the x-values of both functions are equal to 1, leading to the point of intersection with coordinates (1,1).",,Regular,
High School Exams,HiSET,HiSET Math,Free HiSET Practice Test Math,,"The expression 6a + 4c represents the total price, in dollars, of admission to an air show for a adults and c children. On Saturday, 380 adults and 120 children paid admission to the air show. What was the total price of admission for those people?",524,2240,2760,5000,12000,,,C,"<h2>For 12 movies per month, the monthly cost of both services is the same.</h2>
The total monthly cost for the first service with $8 per month and $1.50 per movie is given by the equation: Total Cost = $8 + $1.50 * x, where x represents the number of movies. The total monthly cost for the second service with $2 per month and $2 per movie is given by: Total Cost = $2 + $2 * x. Setting these two equations equal to each other and solving for x gives the answer of 12 movies per month.

<b>A) 3</b>
For 3 movies per month, the total cost for the first service would be $8 + $1.50 * 3 = $12.50, while the total cost for the second service would be $2 + $2 * 3 = $8. This results in different total costs for the two services, making this choice incorrect.

<b>B) 6</b>
For 6 movies per month, the total cost for the first service would be $8 + $1.50 * 6 = $17, while the total cost for the second service would be $2 + $2 * 6 = $14. This leads to different total costs for the two services, making this choice incorrect.

<b>C) 5</b>
For 5 movies per month, the total cost for the first service would be $8 + $1.50 * 5 = $15.50, while the total cost for the second service would be $2 + $2 * 5 = $12. This results in different total costs for the two services, making this choice incorrect.

<b>D) 12</b>
For 12 movies per month, as explained earlier, the total cost for both services would be the same at $14. This choice represents the correct answer based on the cost comparison provided.

<b>E) 20</b>
For 20 movies per month, the total cost for the first service would be $8 + $1.50 * 20 = $38, while the total cost for the second service would be $2 + $2 * 20 = $42. This leads to different total costs for the two services, making this choice incorrect.

<b>Conclusion</b>
The correct answer is 12 movies per month, where the total monthly cost of both services is equal. This point of cost equivalence arises from setting the total costs of the two services equal to each other and solving for the number of movies per month.",,Regular,
High School Exams,HiSET,HiSET Math,Free HiSET Practice Test Math,,"When Henry plays the songs on the playlist in a random order, what is the probability a rock song will be played first?",4-Mar,3-Jan,4-Jan,10-Mar,16-May,,,D,"<h2>Josh and Margaret will take 2.4 hours to paint the room together.</h2>
Combining their individual rates of painting allows us to calculate their collective painting speed when working together. By understanding their individual efficiencies, we can determine the time required for them to complete the task as a team.

<b>A) 1.5 hours</b>
This choice suggests a time significantly shorter than the individual times taken by Josh and Margaret. When working together, their combined rate would be faster than either of their individual rates. Therefore, the total time required would be more than 1.5 hours.

<b>B) 2.4 hours</b>
Correct! When working together, Josh and Margaret can paint the room in 2.4 hours. This calculation is based on combining their individual rates of painting, allowing for a faster completion time than either painter working alone.

<b>C) 4.8 hours</b>
This choice represents the sum of the individual times taken by Josh and Margaret. However, when working together, their combined rate is faster than either individual rate. Therefore, the total time required for them to paint the room together would be less than 4.8 hours.

<b>D) 5 hours</b>
This option is close to the individual time taken by Josh to paint the room but does not account for the increased efficiency when both Josh and Margaret work together. The combined time will be less than 5 hours.

<b>E) 10 hours</b>
Choosing 10 hours assumes adding the individual times taken by Josh and Margaret. However, working together increases their overall efficiency, resulting in a shorter time frame. Thus, the correct answer is not 10 hours.

<b>Conclusion</b>
By considering the individual painting rates of Josh and Margaret and understanding how their efficiencies augment when working together, we can determine that they will complete painting the room in 2.4 hours. This collaborative effort showcases the principle of combined work rates leading to a faster completion time for shared tasks.",,Regular,
High School Exams,HiSET,HiSET Math,Free HiSET Practice Test Math,,What is the value of x?,7,13,22,32,58,,,D,"<h2>Isabel earns $138.25 when she works 8.5 hours.</h2>
After the initial 8 hours at $15.80 per hour, Isabel earns $15.80 * 8 = $126.40. For the additional 0.5 hours, she receives 1.5 times her hourly rate, which is $15.80 * 1.5 = $23.70. Adding this to her earnings for the first 8 hours gives a total of $126.40 + $23.70 = $138.25.

<b>A) 126.4</b>
This answer is incorrect because it only considers Isabel's earnings for the first 8 hours and does not account for the additional 0.5 hours at 1.5 times her hourly rate.

<b>B) 138.25</b>
Correct! This option correctly calculates Isabel's total earnings for working 8.5 hours by combining her earnings for the first 8 hours at her regular rate with the additional earnings for the remaining 0.5 hours at 1.5 times her regular rate.

<b>C) 189.6</b>
This choice is incorrect as it seems to miscalculate Isabel's total earnings by overestimating the impact of working an additional half-hour at an increased rate.

<b>D) 201.45</b>
This answer is incorrect as it appears to significantly overestimate Isabel's earnings for working 8.5 hours by not accurately considering the increase in her hourly rate after the initial 8 hours.

<b>E) 237</b>
This option is not the correct answer and seems to be a result of miscalculating Isabel's earnings for working 8.5 hours, likely by mistakenly applying the 1.5 times rate to the entire 8.5 hours.

<b>Conclusion</b>
By correctly understanding Isabel's earnings structure€”$15.80 per hour for the first 8 hours and 1.5 times that rate for additional hours€”one can accurately determine that she earns $138.25 when working 8.5 hours. This calculation involves summing her regular earnings for the initial 8 hours with the increased earnings for the additional half-hour.",acute.jpg,Regular,
High School Exams,HiSET,HiSET Math,Free HiSET Practice Test Math,"Mallory loaded 200 digital pictures into a digital picture frame. Of these pictures, 78 are pictures of family members, 26 are pictures of pets, and the rest are pictures of friends. The frame displays a randomly selected picture every 10 seconds.",Jasmine's pace for a 3-mile race is 1 minute per mile faster than her pace for a 13-mile race. She ran a 3-mile race in 21 minutes. How many minutes will it take her to run a 13-mile race?,34,78,92,101,104,,,C,"<h2>The probability that the next picture the frame displays will be a picture of a friend is closest to 0.48.</h2>  
To find this probability, we first need to determine the number of pictures of friends in the digital picture frame. With a total of 200 pictures, and knowing the counts of family and pet pictures, we can calculate the remaining pictures as those of friends.

<b>A) 0.33</b>  
This value represents a probability that would suggest a significantly lower number of friend pictures than actually present. To achieve this probability, there would need to be only about 66 pictures of friends, which is not supported by the given counts.

<b>B) 0.43</b>  
This option would imply there are approximately 86 pictures of friends in the frame. However, with only 200 total pictures and given counts for family and pets, this number exceeds the actual count of friend pictures we calculated, making this option incorrect.

<b>C) 0.48</b>  
There are 200 total pictures, with 78 family and 26 pet pictures. Thus, the number of friend pictures is 200 - 78 - 26 = 96. The probability of selecting a friend picture is therefore 96/200 = 0.48, making this the correct choice.

<b>D) 0.52</b>  
A probability of 0.52 suggests there would be about 104 pictures of friends, which again does not align with the actual calculation. The number of friend pictures is less than that, making this option inaccurate.

<b>E) 0.96</b>  
This value would indicate that nearly all pictures are of friends, which contradicts the data provided. Given that there are distinct counts for family and pet pictures, this probability is much too high.

<b>Conclusion</b>  
The calculation shows that the number of pictures of friends is 96 out of a total of 200, leading to a probability of 0.48 for the next displayed picture being a picture of a friend. This highlights the importance of accurately assessing total counts and available categories when determining probabilities, ensuring a reliable calculation.",,Regular,
